1.169411764705882320e+02,1.190565837926456823e+02,1.232013055346147894e+02,1.320511141182701067e+02,1.218780710266283904e+02,1.310813618454878053e+02,1.436766026388040132e+02,1.126977624703090299e+02,1.602005015636182748e+02,1.143868385282803501e+02,1.283244226263672942e+02,1.236404748668727791e+02,1.060353258715357470e+02,1.480999576165208680e+02,1.403346460754497400e+02,2.014903293936936564e+02,1.994258915129731804e+02,1.656393638154779637e+02,2.198532822468232553e+02,1.909231113849519375e+02,1.963020801502604797e+02,1.716598933407618404e+02,1.778878640762002590e+02,1.602168290875142702e+02,1.671768957956609256e+02,1.535941616378670176e+02,1.689397202257491415e+02,1.680136564820997478e+02,1.665726378291546723e+02,1.643438849937901409e+02,1.372433998815365896e+02,1.402141426028482840e+02,1.369869843378181713e+02,1.322594505242296918e+02,1.214398717173199316e+02,1.386270528114612546e+02,1.030138801829756687e+02,1.080786327716811002e+02,1.122229526354730496e+02,1.484435214554709432e+02,1.347534220406860470e+02,1.668900689916491729e+02,1.530960261202553738e+02,1.403739286853476358e+02,1.264725677759590923e+02,1.978300746107991017e+02,2.632851375010936863e+02,1.953908968016937990e+02,2.148810637117979354e+02,2.107186968392985307e+02
8.485668604651030478e+01,7.196558067889381505e+01,7.608384514282101918e+01,8.013910536017155550e+01,8.461785997222139599e+01,8.181414639452702886e+01,9.766738739076805587e+01,8.439130698844411427e+01,1.321031886970126834e+02,7.968393540608403214e+01,9.092678426211350029e+01,8.210490701292965809e+01,9.949713532337150923e+01,1.051485655784696718e+02,1.239365664639854856e+02,1.769143953005649337e+02,2.037486588183273284e+02,1.614429867846510547e+02,1.694713873245646027e+02,1.552765959276375156e+02,1.859816513226111567e+02,1.504738511905297571e+02,1.445388300722352426e+02,1.556013756140428939e+02,1.592800764861542575e+02,1.405629971710554855e+02,1.546166563824145044e+02,1.445967247241381415e+02,1.402176418657629995e+02,1.338214594706477385e+02,1.027548251686185949e+02,1.055361482775190325e+02,1.081189818826271960e+02,1.137912475582990339e+02,1.064158262294045016e+02,1.174159084045047905e+02,1.028469405342313365e+02,9.346475220752142832e+01,9.596846310122803914e+01,1.214030254888728848e+02,1.037595015221613863e+02,1.876020430734600950e+02,1.226765969181276148e+02,1.143842109218629162e+02,7.974446790034298260e+01,1.703462937896442213e+02,2.507449502471502001e+02,1.715917225663532690e+02,1.866793292475849171e+02,2.093887092511017727e+02
1.177058823529411740e+02,1.070479107760908448e+02,1.038966963073924319e+02,1.100875178065322189e+02,1.048141705036695726e+02,1.078751629085845281e+02,1.293018717282974990e+02,1.078807446314035872e+02,1.614867694355012588e+02,9.574820685344434423e+01,1.151975987576721394e+02,1.172684831551514435e+02,1.460990742751231153e+02,1.448597315023705505e+02,1.435471644348170344e+02,1.944349801572074341e+02,2.054868166590430860e+02,1.638534968010613966e+02,1.940689024587318556e+02,1.863698506750484114e+02,1.798527891911013796e+02,1.449752426058472281e+02,1.570489659589201779e+02,1.520726613424258744e+02,1.695648199268111682e+02,1.497559272157229771e+02,1.568512872908355291e+02,1.569587960678961451e+02,2.000372411298166639e+02,1.206127245577980176e+02,1.204678064923557770e+02,1.115198313108054151e+02,1.401693555980614292e+02,1.252171623815098371e+02,1.008805274118789441e+02,1.340082980506083175e+02,1.149925630233514084e+02,1.204357971934898615e+02,1.349392852051884972e+02,1.678997839821001890e+02,1.860435687046276598e+02,1.872490897100530844e+02,1.170371460915908983e+02,1.433758632704905835e+02,1.384913218208029662e+02,2.356737344462649730e+02,2.493674496561861815e+02,1.733829475711389705e+02,1.553136463205997586e+02,2.150228301093277423e+02
1.056837595500336988e+02,1.157464093713880402e+02,1.279971902266066905e+02,9.849257042162285813e+01,1.145379518107592673e+02,1.100820784907428873e+02,1.215109124632008104e+02,1.258492926290059728e+02,1.304966483595714806e+02,1.161525739507316786e+02,1.177613007925131399e+02,1.210789613105905289e+02,1.155754825064262974e+02,1.274297467034798643e+02,1.874549589259735285e+02,2.294810357791369313e+02,2.898796560330092689e+02,2.358758293191685596e+02,2.461176913302873572e+02,2.175434187501869019e+02,2.943040308893934025e+02,2.515988767834268742e+02,2.132942922948121520e+02,2.106768207906392831e+02,1.894154575775264675e+02,1.761799514516588090e+02,1.967101530998037049e+02,2.037606253442584148e+02,1.616549334159475393e+02,1.754255809681216647e+02,1.479365111263515473e+02,1.477343283969563004e+02,1.711103898425355396e+02,1.639173222013372140e+02,1.540585133264653734e+02,1.451567806469699917e+02,1.176223894070809877e+02,1.080362605981476918e+02,1.596485288887719207e+02,1.344677884310969489e+02,1.372793265731412760e+02,1.289233510611710756e+02,1.685685560667927518e+02,1.291540866904681764e+02,1.279736928584029840e+02,2.188093664339463089e+02,2.901442227391963797e+02,2.762313636374045132e+02,2.722735835157272959e+02,2.909664992313276457e+02
9.523076923076922640e+01,1.132495855728433867e+02,1.143556282345710713e+02,1.166785300885761103e+02,1.030238217454611913e+02,1.249702880100432196e+02,1.510141024930395020e+02,1.179225030349693242e+02,1.579999536546889942e+02,1.105397771594495282e+02,1.264044830171039280e+02,1.215000029642563817e+02,1.341961213382267033e+02,1.455004895925964661e+02,1.614950923445709350e+02,1.761092800504538616e+02,2.149121044377449152e+02,1.758538826056615676e+02,1.429404870045441669e+02,1.299990564409504827e+02,1.721982138066714469e+02,1.432163613004871650e+02,1.355284052362215732e+02,1.291343062710954825e+02,1.749598120424520573e+02,1.683387310722546601e+02,1.471913722847465351e+02,1.398005740113835600e+02,1.561951291172135257e+02,1.498437025919257621e+02,1.303389983342749474e+02,1.402411639437235635e+02,1.670087039612379272e+02,1.457787009403256491e+02,1.181065490458923364e+02,1.128148022840504581e+02,1.526442879329243283e+02,1.408866623222532724e+02,1.496089445726644556e+02,1.579058704051480788e+02,1.419626984300490449e+02,2.045252584510965903e+02,1.122740538640771177e+02,1.284224305241646107e+02,1.639248435987628625e+02,2.322275774873959051e+02,1.936230182412900547e+02,1.856364072538432879e+02,1.734151354312801914e+02,1.959596394460953661e+02
9.858727810650968593e+01,1.082925940881981859e+02,1.157345875233500294e+02,1.109876930994179816e+02,1.115309558908950862e+02,1.214514917975389636e+02,1.455751812076626948e+02,1.108235902883253203e+02,1.513371656058123165e+02,1.116752339722849285e+02,1.187980995616393756e+02,1.317871294026042790e+02,1.434326664236675697e+02,1.492561684907897757e+02,1.599336764913246043e+02,1.809391897187473432e+02,1.967013926267046031e+02,1.511602835225569379e+02,1.406584502251437527e+02,1.238886370585725416e+02,1.769236130314321258e+02,1.511927050002488500e+02,1.262852651639165629e+02,1.039494333277615823e+02,1.620542516247149649e+02,1.557409301569188074e+02,1.487110071547476764e+02,1.180765659212934224e+02,1.562596309432159956e+02,1.263571255290766828e+02,1.349943217008282659e+02,1.171850314349599813e+02,1.647270152904397378e+02,1.389678477851868479e+02,1.110062063063880800e+02,1.162825967470864157e+02,1.403899027413890792e+02,1.368950549540422230e+02,1.474457360243384869e+02,1.606204628303499362e+02,1.468511015078897231e+02,2.088138233141671662e+02,1.190407762493126427e+02,1.334485455200957631e+02,1.607341573788832534e+02,2.317882924809657368e+02,2.069566414367840252e+02,1.909066196847250865e+02,1.618602693782644337e+02,1.928967260091522462e+02
1.940000000000000000e+02,2.498286886298777745e+02,2.515357832833536520e+02,2.667948507201203938e+02,2.573658725634278994e+02,2.065846320617143022e+02,2.951037470071485131e+02,2.437244452649890150e+02,3.562121931274610915e+02,2.159343569058474941e+02,2.380939389599009530e+02,2.757043838005453722e+02,3.812661397440663222e+02,3.839038975221948817e+02,4.440291239011229436e+02,2.361571378257582410e+02,2.196344895710762728e+02,1.432837198793344839e+02,2.708208518120514441e+02,2.206812187914586332e+02,2.130309332449089652e+02,1.591252199342975473e+02,1.902689104027045914e+02,1.569767754516186642e+02,1.387388322654679769e+02,9.760511120392831685e+01,1.098602403233999780e+02,1.228328830819701807e+02,1.202371891617156336e+02,1.144298189721532140e+02,9.962792593894386073e+01,1.545993273973053874e+02,1.272529585576195643e+02,1.559643080240479662e+02,1.590973620945331106e+02,2.333039094016439492e+02,2.728543979552722476e+02,2.330727375478271028e+02,2.913911066076551606e+02,2.820368295347083176e+02,3.004284556052449489e+02,2.810552246260913307e+02,3.348768216195404648e+02,3.380652905000655437e+02,3.435929781061439598e+02,4.528700347950506284e+02,5.840548992209326116e+02,2.605485964669559849e+02,2.919951322599540617e+02,3.180505310707212629e+02
7.144150641025733250e+01,8.731840132379301167e+01,8.338010930974969881e+01,9.280106884484372642e+01,8.870230444706430717e+01,8.671147428295353166e+01,1.117674115712708698e+02,1.013959553087835133e+02,1.252353926166495768e+02,9.148006561896629307e+01,9.116527792232568572e+01,1.021620907049093745e+02,1.069496333079885204e+02,1.134667246453356171e+02,1.317498355116693460e+02,2.070402755049636596e+02,1.890704671138979336e+02,1.462672603166487022e+02,2.433212896189621972e+02,1.780193383815021662e+02,1.921801143324887278e+02,1.495382164265053291e+02,1.623299786062904388e+02,1.492822404175278450e+02,2.004335000549431527e+02,1.665832614342633917e+02,1.732953565572240393e+02,1.296464449978720950e+02,2.116938601792013799e+02,1.140322161776626473e+02,1.239199084298207367e+02,1.129821434760052483e+02,1.079080912508913457e+02,1.152314411680637107e+02,8.420489777372908691e+01,1.012550865596869585e+02,1.259547672599312165e+02,9.909023592294306582e+01,8.837678234261947807e+01,1.454702187676539040e+02,1.205304673155006725e+02,1.760382385800918144e+02,9.274510814025946104e+01,1.271020188957581922e+02,7.214388942683108041e+01,2.345710200865312345e+02,2.784616627861573761e+02,2.288098395954544628e+02,1.920273942072883244e+02,2.488771268759244322e+02
1.210714285714285694e+02,1.342569854834067939e+02,1.474377708349370550e+02,1.488578532737371347e+02,1.286225570199439403e+02,1.372863365611979987e+02,1.791261306878936068e+02,1.488291364359740214e+02,2.005367641570066155e+02,1.207956483233223679e+02,1.439010477092218139e+02,1.580801776571393020e+02,1.765920412629384657e+02,1.834342298370893332e+02,2.019154329407326145e+02,1.878608838453304486e+02,1.945571661500394214e+02,1.667943505234535166e+02,1.460095778038593437e+02,1.310952689506803779e+02,1.841518998449687956e+02,1.494085133090000568e+02,1.382344137571465694e+02,1.086736185542942650e+02,1.529047091815325814e+02,1.560436632379227433e+02,1.921511569514822781e+02,1.363742762279468934e+02,1.530666201176552192e+02,1.438280391671079883e+02,1.530694355354047218e+02,1.484697279416150195e+02,1.359551729623511562e+02,1.608883245965367621e+02,1.197908474947239199e+02,1.506867247586176575e+02,1.867384877742381093e+02,1.636234423135522604e+02,2.043132369624606213e+02,1.666493282756637768e+02,1.902731985398455947e+02,2.022987647022600299e+02,1.684364876281711076e+02,1.806149984074338306e+02,1.994915478422795445e+02,2.450083063730808135e+02,2.507065457388829941e+02,2.025137073313552207e+02,1.973149929658073063e+02,1.981390923169822997e+02
1.056153846153846132e+02,1.134243661069265272e+02,1.101727231794958612e+02,1.131615979614768293e+02,1.148576699835615642e+02,1.019391508222112748e+02,1.351539728028474769e+02,1.190469673805116031e+02,1.374126177325796334e+02,1.097072929115928872e+02,1.081059419994229955e+02,1.178557060333604767e+02,1.220819210531775951e+02,1.401276702304612627e+02,1.594425373500148737e+02,2.398220724589081669e+02,2.473032498378925084e+02,2.152579293912180844e+02,2.007818180483632489e+02,1.844154050513242851e+02,2.041211921866476473e+02,1.790152012321563859e+02,1.751264165242650677e+02,1.567747580108596424e+02,2.162593560997609643e+02,2.057956895169194809e+02,2.127312624998795059e+02,1.663273915958483826e+02,2.303424744957288794e+02,1.491431385683173403e+02,1.777974748214443537e+02,1.578679463240452208e+02,1.310658422601580355e+02,1.309518128344398349e+02,1.069614663922697844e+02,1.122229290778986410e+02,1.305781769907760861e+02,1.304787600300491590e+02,1.402082658159827702e+02,1.921878661575663330e+02,1.244452855507152691e+02,2.007010551488582166e+02,1.361168546106884492e+02,1.199359943671567095e+02,1.531510154282456426e+02,2.714704948604560286e+02,2.073389981683736778e+02,2.567901250055579681e+02,2.285799164317901386e+02,2.728485286521100193e+02
