area_name,measure_point_id,acid_Zuur,acid_Zwakzuur,acid_Water,ground_water_Vrijdiep,ground_water_Water,ground_water_Zeerondiep,ground_water_Ondiep,ground_water_Diep,stability_Stabiel,stability_Redelijkstabiel,stability_Instabiel,stability_Water,ground_type_Zandenleem,ground_type_Water,ground_type_Veenenzand,ground_type_Veen,ground_type_Kleienzand,ground_type_Leem,ground_type_Zand,pce_coating_percentage,total_pipe_lenght
Almelo Tusveld,2165292,0.0,331.95,0.0,331.95,0.0,0.0,0.0,0.0,331.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.95,1.0,331.95
Almelo Tusveld,2166323,0.0,1141.77,0.0,781.56,0.0,0.0,217.16,143.05,1141.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.77,1.0,1141.79
Almelo Tusveld,2165948,0.0,56.92,0.0,56.92,0.0,0.0,0.0,0.0,56.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.92,1.0,56.93
Almelo Tusveld,2165956,0.0,7.09,0.0,0.0,0.0,0.0,0.0,7.09,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,1.0,7.09
Almelo Tusveld,2164338,357.55,88.83,0.0,446.38,0.0,0.0,0.0,0.0,446.38,0.0,0.0,0.0,357.55,0.0,0.0,0.0,0.0,0.0,88.83,0.0594560688203,446.38
Almelo Tusveld,2165974,0.0,55.02,0.0,55.02,0.0,0.0,0.0,0.0,55.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.02,0.00944939124114,55.03
Almelo Tusveld,2166394,0.0,486.05,0.0,0.0,0.0,0.0,486.05,0.0,486.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.05,0.0,0.0,0.498179199671,486.05
Almelo Tusveld,2164596,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.23,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.0,1.23
Almelo Tusveld,2167129,0.0,327.95,0.0,161.62,0.0,0.0,162.06,4.27,327.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.95,1.0,327.96
Almelo Tusveld,2163120,0.0,679.41,0.0,167.83,0.0,0.0,377.92,133.66,679.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.92,0.0,301.49,1.0,679.41
Almelo Tusveld,2164832,0.0,1312.09,0.0,139.29,0.0,0.0,3.64,1169.16,1312.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.09,1.0,1312.1
Almelo Tusveld,2165213,0.0,503.45,0.0,112.59,0.0,0.0,384.99,5.87,503.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.45,1.0,503.44
Almelo Tusveld,2165677,0.0,175.25,0.0,175.25,0.0,0.0,0.0,0.0,175.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.25,1.0,175.25
Almelo Tusveld,2165932,0.0,673.5,0.0,203.86,0.0,0.0,0.0,469.64,673.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.5,1.0,673.5
Almelo Tusveld,2165611,0.0,155.44,0.0,155.44,0.0,0.0,0.0,0.0,155.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.44,1.0,155.45
Almelo Tusveld,2165833,542.69,587.44,0.0,1130.13,0.0,0.0,0.0,0.0,1130.13,0.0,0.0,0.0,542.69,0.0,0.0,0.0,0.0,0.0,587.44,0.000415881358782,1130.13
Almelo Tusveld,2167026,0.0,61.9,0.0,61.9,0.0,0.0,0.0,0.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,1.0,61.9
Almelo Tusveld,2167027,0.0,523.59,0.0,523.59,0.0,0.0,0.0,0.0,523.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.59,0.0905844155844,523.6
Almelo Tusveld,2168321,0.0,67.61,0.0,10.67,0.0,0.0,0.0,56.94,67.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.61,0.106049400976,67.61
Almelo Tusveld,2168098,0.0,510.48,0.0,256.15,0.0,0.0,254.33,0.0,510.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.33,0.0,256.15,1.0,510.49
Almelo Tusveld,2168551,0.0,464.62,0.0,283.7,0.0,0.0,0.0,180.92,464.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.62,0.0435400210921,464.63
Almelo Tusveld,2167562,0.0,460.25,0.0,242.69,0.0,0.0,0.0,217.56,460.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.25,1.0,460.25
Almelo Tusveld,2167809,0.0,5.63,0.0,0.0,0.0,0.0,5.63,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,1.0,5.63
Almelo Tusveld,2167036,0.0,20.87,0.0,20.87,0.0,0.0,0.0,0.0,20.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87,0.0,20.87
Almelo Tusveld,2167850,0.0,55.26,0.0,0.0,0.0,0.0,55.26,0.0,55.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.26,0.0,0.0,1.0,55.26
Almelo Tusveld,2167870,0.0,35.82,0.0,35.82,0.0,0.0,0.0,0.0,35.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.82,1.0,35.82
Almelo Tusveld,7658081,0.0,821.64,0.0,352.5,0.0,0.0,106.99,362.15,821.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.64,1.0,821.63
Almelo Tusveld,2168945,0.0,539.94,0.0,539.94,0.0,0.0,0.0,0.0,539.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.94,1.0,539.94
Almelo Tusveld,2167656,0.0,742.61,0.0,243.11,0.0,0.0,320.95,178.55,742.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.61,1.0,742.62
Almelo Tusveld,2165711,250.6,0.0,0.0,250.6,0.0,0.0,0.0,0.0,250.6,0.0,0.0,0.0,250.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.6
Almelo Tusveld,2166357,0.0,217.98,0.0,0.0,0.0,0.0,217.98,0.0,217.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.98,0.0,0.0,0.142883353975,218.01
Almelo Tusveld,2165808,0.0,355.59,0.0,85.09,0.0,0.0,122.03,148.47,355.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.59,1.0,355.58
Almelo Tusveld,2165809,0.0,215.25,0.0,48.58,0.0,0.0,51.26,115.41,215.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.25,1.0,215.26
Almelo Tusveld,2165695,0.0,23.47,0.0,22.86,0.0,0.0,0.61,0.0,23.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47,1.0,23.46
Almelo Tusveld,2165704,0.0,1242.51,0.0,601.61,0.0,0.0,0.0,640.9,1242.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.51,0.0,1242.51
Almelo Tusveld,9054948,0.0,6.08,0.0,6.08,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,1.0,6.11
Almelo Tusveld,8023069,0.0,137.34,0.0,137.34,0.0,0.0,0.0,0.0,137.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.34,1.0,137.34
Almelo Tusveld,2167893,0.0,172.82,0.0,172.82,0.0,0.0,0.0,0.0,172.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.82,1.0,172.82
Almelo Tusveld,2166077,0.0,39.18,0.0,0.0,0.0,0.0,0.0,39.18,39.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.18,1.0,39.19
Almelo Tusveld,8857713,0.0,592.15,0.0,0.0,0.0,0.0,592.15,0.0,592.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.15,0.0,0.0,0.0125812716373,592.15
Almelo Tusveld,2166248,0.0,948.51,0.0,0.0,0.0,0.0,467.34,481.17,948.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.51,1.0,948.52
Almelo Tusveld,8169398,0.0,517.09,0.0,0.0,0.0,0.0,517.09,0.0,517.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.75,0.0,47.34,0.031367240379,517.1
