area_name,measure_point_id,acid_Zuur,acid_Zwakzuur,acid_Water,ground_water_Vrijdiep,ground_water_Water,ground_water_Zeerondiep,ground_water_Ondiep,ground_water_Diep,stability_Stabiel,stability_Redelijkstabiel,stability_Instabiel,stability_Water,ground_type_Zandenleem,ground_type_Water,ground_type_Veenenzand,ground_type_Veen,ground_type_Kleienzand,ground_type_Leem,ground_type_Zand,pce_coating_percentage,total_pipe_lenght
Almelo Tusveld,309,0.0,1.18,0.0,0.0,0.0,0.0,1.18,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,1.0,1.18
Almelo Tusveld,278,0.0,607.72,0.0,6.96,0.0,0.0,600.76,0.0,607.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.86,0.0,223.86,0.0,607.72
Almelo Tusveld,270,0.0,1335.12,0.0,744.48,0.0,0.0,0.0,590.64,1335.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.12,1.0,1335.13
Almelo Tusveld,267,0.0,9.36,0.0,0.0,0.0,0.0,9.36,0.0,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,1.0,9.36
Almelo Tusveld,256,0.0,743.82,0.0,0.0,0.0,0.0,343.88,399.94,743.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.82,1.0,743.82
Almelo Tusveld,320,0.0,0.83,0.0,0.83,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.0,0.83
Almelo Windmolenbroek,1239,0.0,19.41,0.0,19.41,0.0,0.0,0.0,0.0,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41,1.0,19.42
Almelo Windmolenbroek,1234,0.0,1.04,0.0,1.04,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.0,1.04
Almelo Windmolenbroek,1226,0.0,68.02,0.0,68.02,0.0,0.0,0.0,0.0,68.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.02,1.0,68.02
Almelo Windmolenbroek,1242,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.99
Almelo Windmolenbroek,1248,0.0,562.98,0.0,562.98,0.0,0.0,0.0,0.0,562.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.98,1.0,562.98
Almelo Windmolenbroek,1225,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,1.0,0.49
Almelo Windmolenbroek,1244,0.0,13.49,0.0,13.49,0.0,0.0,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49,1.0,13.49
Almelo Windmolenbroek,1230,0.0,510.31,0.0,285.97,0.0,0.0,140.69,83.65,510.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.31,1.0,510.32
Almelo Windmolenbroek,1246,0.0,0.61,0.0,0.61,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.0,0.61
Almelo Windmolenbroek,1225,0.0,578.5,0.0,578.5,0.0,0.0,0.0,0.0,578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.5,1.0,578.5
Almelo Windmolenbroek,1235,0.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,1.01
Almelo Windmolenbroek,1241,0.0,705.39,0.0,705.39,0.0,0.0,0.0,0.0,705.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.39,1.0,705.39
Almelo Windmolenbroek,1231,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0,0.53
Almelo Windmolenbroek,1232,0.0,333.09,0.0,0.0,0.0,0.0,111.63,221.46,333.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.09,1.0,333.09
Almelo Windmolenbroek,1228,0.0,51.93,0.0,51.93,0.0,0.0,0.0,0.0,51.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93,1.0,51.93
Wierden,1040,0.0,0.42,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.0,0.42
Wierden,1084,0.0,76.03,0.0,76.03,0.0,0.0,0.0,0.0,76.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.03,1.0,76.03
Wierden,1070,0.0,69.48,292.23,69.48,292.23,0.0,0.0,0.0,69.48,0.0,0.0,292.23,0.0,292.23,0.0,0.0,0.0,0.0,69.48,0.0,361.71
Wierden,1086,0.0,76.67,0.0,76.67,0.0,0.0,0.0,0.0,76.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.67,0.0,76.67
Wierden,1072,0.0,77.06,0.0,77.06,0.0,0.0,0.0,0.0,77.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.06,0.0,77.06
Wierden,1054,0.0,49.16,0.0,49.16,0.0,0.0,0.0,0.0,49.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.16,1.0,49.16
Wierden,1014,0.0,147.61,0.0,0.0,0.0,0.0,0.0,147.61,147.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.61,1.0,147.61
Wierden,1071,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
Wierden,1042,0.0,595.13,0.0,228.67,0.0,0.0,335.08,31.38,595.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.13,1.0,595.13
Wierden,1058,0.0,1093.07,0.0,954.84,0.0,0.0,0.0,138.23,1093.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.07,1.0,1093.07
Wierden,1037,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6
Wierden,1050,0.0,0.63,0.0,0.63,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.0,0.63
Wierden,1002,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53
Wierden,1027,0.0,28.42,0.0,0.0,0.0,0.0,0.0,28.42,28.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.42,1.0,28.42
Wierden,1025,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49
Wierden,1063,0.0,19.04,0.0,19.04,0.0,0.0,0.0,0.0,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04,0.0,19.04
Wierden,1049,0.0,307.01,0.0,307.01,0.0,0.0,0.0,0.0,307.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.01,1.0,307.01
Wierden,1044,0.0,332.14,0.0,332.14,0.0,0.0,0.0,0.0,332.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.14,1.0,332.14
Wierden,1073,0.0,0.13,1.05,0.13,1.05,0.0,0.0,0.0,0.13,0.0,0.0,1.05,0.0,1.05,0.0,0.0,0.0,0.0,0.13,0.0,1.19
Wierden,1009,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41
Wierden,1021,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.0,0.57
Wierden,1077,0.0,19.66,0.0,11.54,0.0,0.0,8.12,0.0,19.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66,1.0,19.66
Wierden,1012,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83
Wierden,1033,0.0,5.34,0.0,0.0,0.0,0.0,0.0,5.34,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,1.0,5.34
Wierden,1051,0.0,17.14,0.0,17.14,0.0,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,1.0,17.14
Wierden,1060,0.0,0.97,0.0,0.97,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.97
Wierden,1028,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.77
Wierden,1035,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,1.0,0.74
Wierden,1011,0.0,71.65,0.0,0.0,0.0,0.0,0.0,71.65,71.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.65,0.0,71.65
Wierden,1018,0.34,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34
Wierden,1013,0.0,30.69,0.0,0.0,0.0,0.0,0.0,30.69,30.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,30.69
Wierden,1059,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5
Wierden,1007,0.0,113.47,0.0,0.0,0.0,0.0,0.0,113.47,113.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.47,1.0,113.47
Wierden,1024,0.0,215.97,0.0,0.0,0.0,0.0,0.0,215.97,215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,1.0,215.97
Wierden,1083,0.0,52.55,0.0,52.55,0.0,0.0,0.0,0.0,52.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.55,1.0,52.56
Wierden,1015,0.0,9.93,0.0,0.0,0.0,0.0,0.0,9.93,9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93,1.0,9.93
Wierden,1036,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,0.35
Wierden,1038,0.0,233.78,0.0,200.09,0.0,0.0,33.69,0.0,233.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.78,1.0,233.79
Wierden,1082,0.0,264.98,0.0,235.58,0.0,0.0,0.0,29.4,264.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.98,1.0,264.98
Wierden,1057,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.4
Wierden,1003,0.0,110.59,0.0,0.0,0.0,0.0,0.0,110.59,110.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.59,1.0,110.59
Wierden,1055,0.0,14.03,0.0,14.03,0.0,0.0,0.0,0.0,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,1.0,14.03
Wierden,1029,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
Wierden,1005,0.0,138.61,0.0,0.0,0.0,0.0,0.0,138.61,138.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.61,1.0,138.61
Wierden,1041,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.8
Wierden,1019,0.0,1041.3,0.0,820.08,0.0,0.0,0.0,221.22,1041.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.3,0.0,1041.29
Wierden,1065,0.0,122.33,0.0,122.33,0.0,0.0,0.0,0.0,122.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.33,0.0,122.33
Wierden,1064,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52
Wierden,1047,0.0,731.53,0.0,614.85,0.0,0.0,111.41,5.27,731.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.53,1.0,731.52
Wierden,1048,0.0,13.4,0.0,13.4,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1.0,13.4
Wierden,1053,0.0,706.46,0.0,706.46,0.0,0.0,0.0,0.0,706.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.46,1.0,706.46
Wierden,1068,0.0,27.99,0.0,27.99,0.0,0.0,0.0,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99,0.0,27.99
Wierden,1017,0.0,11.06,0.0,0.0,0.0,0.0,0.0,11.06,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06,0.0,11.06
Vriezenveen,1173,0.0,1.7,0.0,1.7,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,1.7
Vriezenveen,1163,0.0,243.63,0.0,243.63,0.0,0.0,0.0,0.0,243.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.63,0.0,243.63
Vriezenveen,1167,0.0,246.42,0.0,30.89,0.0,0.0,215.53,0.0,246.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.42,1.0,246.42
Vriezenveen,1137,0.0,0.68,0.0,0.68,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68
Vriezenveen,1171,0.0,1.44,0.0,1.44,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.0,1.44
Vriezenveen,1157,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.0,0.86
Vriezenveen,1161,0.0,262.74,0.0,262.74,0.0,0.0,0.0,0.0,262.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.74,1.0,262.74
Vriezenveen,1145,0.0,1134.21,0.0,1134.21,0.0,0.0,0.0,0.0,1134.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.21,0.0,1134.21
Vriezenveen,1150,0.0,992.12,0.0,992.12,0.0,0.0,0.0,0.0,992.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.12,1.0,992.12
Vriezenveen,1151,0.0,0.78,0.0,0.78,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,0.78
Vriezenveen,1147,0.0,30.14,0.0,30.14,0.0,0.0,0.0,0.0,30.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14,1.0,30.14
Vriezenveen,1153,0.92,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,1.0,0.92
Vriezenveen,1156,0.0,6.17,0.0,6.17,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,1.0,6.17
Vriezenveen,1148,0.0,414.72,0.0,414.72,0.0,0.0,0.0,0.0,414.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.72,0.0,414.72
Vriezenveen,1144,0.0,0.44,0.0,0.44,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.0,0.44
Vriezenveen,1141,0.0,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.0,0.43
Vriezenveen,1166,0.0,11.19,0.0,11.19,0.0,0.0,0.0,0.0,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19,1.0,11.19
Vriezenveen,1139,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.53
Vriezenveen,1138,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,1.0,14.29
Almelo Ten Cate,162,0.0,0.57,0.0,0.57,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.57
Almelo Ten Cate,164,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5
Almelo Ten Cate,166,0.0,1531.31,0.0,1531.31,0.0,0.0,0.0,0.0,1531.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.31,1.0,1531.31
Almelo Ten Cate,131,0.0,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0,0.53
Almelo Ten Cate,124,0.0,31.01,0.0,31.01,0.0,0.0,0.0,0.0,31.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.01,0.0,31.01
Almelo Ten Cate,117,0.0,106.16,0.0,106.16,0.0,0.0,0.0,0.0,106.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16,0.0,106.16
Almelo Ten Cate,154,0.0,52.92,0.0,52.92,0.0,0.0,0.0,0.0,52.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.92,1.0,52.92
Almelo Ten Cate,103,0.0,261.38,0.0,261.38,0.0,0.0,0.0,0.0,261.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.38,0.0,261.38
Almelo Ten Cate,157,0.0,6.15,0.0,6.15,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,1.0,6.15
Almelo Ten Cate,111,0.0,563.83,0.0,563.83,0.0,0.0,0.0,0.0,563.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.83,1.0,563.83
Almelo Ten Cate,122,0.0,214.58,0.0,214.58,0.0,0.0,0.0,0.0,214.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.58,0.0,214.58
Almelo Ten Cate,161,0.0,1.1,0.0,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.11
Almelo Ten Cate,143,0.0,7.2,0.0,7.2,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,7.2
Almelo Ten Cate,132,0.0,62.9,0.0,62.9,0.0,0.0,0.0,0.0,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9,1.0,62.9
Almelo Ten Cate,108,0.0,0.54,0.0,0.54,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54
Almelo Ten Cate,105,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Almelo Ten Cate,141,0.0,17.12,0.0,17.12,0.0,0.0,0.0,0.0,17.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12,1.0,17.12
Almelo Ten Cate,133,0.0,75.05,0.0,75.05,0.0,0.0,0.0,0.0,75.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.05,1.0,75.05
Almelo Ten Cate,114,0.0,24.03,0.0,24.03,0.0,0.0,0.0,0.0,24.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.03,0.0,24.03
Almelo Ten Cate,107,0.0,1.41,0.0,1.41,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,1.41
Almelo Ten Cate,172,0.0,34.22,0.0,34.22,0.0,0.0,0.0,0.0,34.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.22,1.0,34.22
Almelo Ten Cate,135,0.0,362.3,0.0,362.3,0.0,0.0,0.0,0.0,362.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.3,0.0,362.3
Almelo Ten Cate,130,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.0,0.46
Almelo Ten Cate,145,0.0,19.27,0.0,19.27,0.0,0.0,0.0,0.0,19.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.27,1.0,19.27
Almelo Ten Cate,109,0.0,463.92,0.0,463.92,0.0,0.0,0.0,0.0,463.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.92,0.0,463.92
Almelo Ten Cate,126,0.0,181.72,0.0,181.72,0.0,0.0,0.0,0.0,181.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.72,0.0,181.72
Almelo Ten Cate,159,0.0,1.07,0.0,1.07,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.0,1.07
Almelo Ten Cate,139,0.0,136.29,0.0,136.29,0.0,0.0,0.0,0.0,136.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.29,0.0,136.29
Almelo Ten Cate,128,0.0,1280.46,0.0,1039.23,0.0,0.0,241.23,0.0,1280.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.46,1.0,1280.46
Almelo Ten Cate,106,0.0,648.6,0.0,648.6,0.0,0.0,0.0,0.0,648.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.6,0.0,648.61
Almelo Ten Cate,119,0.0,264.29,0.0,264.29,0.0,0.0,0.0,0.0,264.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.29,1.0,264.3
Almelo Ten Cate,152,0.0,68.81,0.0,68.81,0.0,0.0,0.0,0.0,68.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.81,1.0,68.81
Almelo Ten Cate,137,0.0,214.09,0.0,214.09,0.0,0.0,0.0,0.0,214.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.09,1.0,214.09
Almelo Ten Cate,160,0.0,267.61,0.0,267.61,0.0,0.0,0.0,0.0,267.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.61,1.0,267.61
Almelo Ten Cate,110,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
Almelo Ten Cate,120,0.0,23.97,0.0,23.97,0.0,0.0,0.0,0.0,23.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,1.0,23.97
Almelo Ten Cate,150,0.0,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0,0.53
Almelo Ten Cate,156,0.0,1.03,0.0,1.03,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.0,1.03
Enter,525,0.0,437.11,0.0,0.0,0.0,0.0,0.0,437.11,437.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.11,1.0,437.12
Enter,508,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9
Enter,511,0.0,22.76,0.0,0.0,0.0,0.0,0.0,22.76,22.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.76,0.0,22.76
Enter,514,0.0,566.73,0.0,0.0,0.0,0.0,566.73,0.0,566.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.73,0.0,566.73
Enter,517,0.0,31.02,0.0,0.0,0.0,0.0,31.02,0.0,31.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.02,1.0,31.02
Enter,523,0.0,25.89,0.0,0.0,0.0,0.0,25.89,0.0,25.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,1.0,25.9
Enter,516,0.0,0.59,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.0,0.59
Enter,515,0.0,0.58,0.0,0.0,0.0,0.0,0.58,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.0,0.58
Enter,519,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.55
Enter,521,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47
Enter,509,0.0,0.48,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48
Tubbergen,804,2.87,0.0,0.0,2.87,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
Tubbergen,797,0.54,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
Tubbergen,869,0.0,718.44,0.0,566.39,0.0,0.0,152.05,0.0,718.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.44,1.0,718.44
