-1.065576241909595410e+03,1.502172896486723630e+01,1.586652561916222659e+01,-2.825726591666373366e+01,9.169235502967826079e+00,2.136551947825968867e+01,-3.341284694602546779e+01,1.837251023160283836e+01,5.899800455911417885e+00,-1.789725211261920279e+01,1.396733760855053674e+01,-5.375968672375861956e+00
-1.072140287784401153e+03,3.101377024237332947e+01,2.504221261227811013e+01,-3.858226943573104251e+01,1.214149793457632498e+01,1.476019182974545174e+01,-2.693697310147840795e+01,1.500967370850080762e+01,1.570708072502973529e+01,-2.346960332357380707e+01,-1.788051194021098356e+00,1.627318036255356049e+01
-1.073972782637516730e+03,2.652086447226142951e+01,2.337928155614093839e+01,-3.042920089396996630e+01,2.154370646873488937e+01,1.093542116370319128e+01,-3.269469082495002255e+01,1.245427126231555803e+01,1.236354783941902724e+01,-2.392545660084527981e+01,5.371929391281762278e+00,2.295879274860911323e+01
-9.694767245225607439e+02,-1.547702182850567354e+01,9.547226800948161340e+00,-2.088726930057371334e+01,2.428148197468539138e+01,1.174521511190958201e+01,-3.549634494905643578e+01,7.841012357094787610e+00,1.584007257711838612e+01,-7.729702805707830748e+00,2.042256395822538373e+00,-4.703435555402951884e+00
-9.659863899458125616e+02,4.674865157999761323e-01,4.103819877415891426e+01,-1.853121422687202724e+01,1.156862550185894634e+01,1.626825458366302657e+00,-1.517013620135543306e+01,-1.064541207753298552e-01,2.151940897967705268e+00,-3.290238560409467716e+00,7.013576572890428906e+00,6.541972981766569717e+00
-1.005934963994115378e+03,-1.512295407715517515e+00,2.259873818872743101e+01,-3.245994576965890843e+01,1.004787707435514221e+01,6.639639743997349797e+00,-2.182160789972296655e+01,2.199556954418916987e+01,1.411627000486658723e+01,-2.070546315923977687e+01,-3.514214190481794731e+00,3.375566517030404334e+00
-1.010607935162682907e+03,1.074420355875508903e+01,2.199920687259748320e+00,-1.501118699679814839e+01,7.192676663296992956e-01,1.163280534825491941e+01,-2.088235291014389539e+00,2.232269866992832252e+00,-6.476211355509235545e+00,-8.010929622493978997e+00,1.188004497673614424e+01,1.486661673574455111e+00
-1.047242873951583533e+03,2.324624656559262803e+01,6.786552406095248458e+00,-2.069406019900615235e+01,-6.667755289652802730e+00,2.644882346614711111e+01,-7.448292502966012307e+00,-8.864610021126850370e+00,8.497035621255349724e+00,-8.798876726637132606e+00,-3.387618893022420252e+00,1.692239143707958604e+01
-1.038448872045014468e+03,1.662825510464625722e+01,2.554016945662802485e+01,-9.994582344940358354e+00,-2.295472012326545297e+01,2.618868612104942262e+00,7.969762860684284078e+00,-1.135953831954001636e+01,-3.807138745215013387e+00,8.210849634661201435e-01,-2.879565848456953070e+00,7.633559169541820566e+00
-1.000624888196261281e+03,2.424227557929788190e+01,3.804078437271687108e+01,-2.624797806534136413e+01,-9.751295857776103304e+00,3.450848351799701508e+00,8.836002020033427939e+00,8.496566437628093382e+00,-1.615597933628406579e+01,-4.503919245200222576e+00,1.564859868393564568e+01,-6.638048237499387660e+00
-1.035569026989692702e+03,2.426810654230289543e+01,2.215872625089536996e+01,-3.408141804021296650e+01,-1.069485960584737771e+00,7.101404346225743680e+00,-1.280625986245437709e+01,2.432653900809939529e+01,1.103943615986302440e+01,-2.349770478743903368e+01,-3.372170127841210618e+00,3.645520060740390367e+00
-1.032815193311387247e+03,6.891773463509862552e+01,4.951857660129519445e+01,7.510268515983739235e+00,1.975316818305369182e+01,2.423926344077557360e+01,-3.021655218307993351e+01,1.476401225974673936e+00,8.073517804390860420e+00,-2.407019225008128416e+01,-8.408558999952797208e+00,1.520851266798658230e+00
-1.051038919260312696e+03,7.446618974273102154e+00,2.177569359304573027e+01,-3.639609299286946964e+01,2.178461941308258432e+01,8.768940313945449816e+00,-2.931121550672124343e+01,2.734501452942514632e+01,-1.264853583288062921e+01,2.017651563140153037e+00,-6.869071704381420895e-01,1.796617653423334904e+00
-1.094473926033516818e+03,2.766286702274733855e+01,1.241969756010041692e+01,-2.780269735738378500e+01,5.474125283365310679e+00,2.401879864770474526e+01,-2.478545539575694789e+01,-2.144629675590465467e+00,2.286442803059251361e+01,-1.370734187098596024e+01,-1.070834451573344381e+01,1.806413624678164709e+01
